OBJECTID,GIS_ID,StreetName,StreetClassification,VolumeCount,TruckRoute,LastEditDate,ShapeSTLength
13267,765,Huron St,Civic Boulevard,19000,None,2023/10/04 18:08:46+00,187.999539900847
13268,766,Huron St,Civic Boulevard,19000,None,2023/10/04 18:08:46+00,200.86775897005
13269,767,Riverside Dr,Civic Boulevard,19000,None,2023/10/04 18:08:46+00,366.202735886164
13270,768,Riverside Dr,Civic Boulevard,19000,None,2023/10/04 18:08:46+00,184.226669034247
13271,769,Sarnia Rd,Civic Boulevard,19000,None,2023/10/04 18:08:46+00,105.103892011904
13272,770,Proudfoot Lane,Neighbourhood Connector,19500,None,2023/10/04 18:08:46+00,242.596305337159
13273,771,Dingman Dr,Civic Boulevard,2000,24 hrs,2023/10/04 18:08:46+00,299.727101123038
13274,772,Hwy 401   W - Ramp,Ramps,2000,24 hrs,2023/10/04 18:08:46+00,120.196061854045
13275,773,White Oak Rd,Rural Connector,2000,24 hrs,2023/10/04 18:08:46+00,1333.66128550211
13276,774,Aldersbrook Rd,Neighbourhood Connector,2000,None,2023/10/04 18:08:46+00,260.666790092181
13277,775,Ashland Ave,Neighbourhood Connector,2000,None,2023/10/04 18:08:46+00,112.788180469808
13278,776,Barker St,Neighbourhood Connector,2000,None,2023/10/04 18:08:46+00,239.313702217738
13279,777,Barker St,Neighbourhood Connector,2000,None,2023/10/04 18:08:46+00,263.716911731153
13280,778,Base Line Rd W,Neighbourhood Connector,2000,None,2023/10/04 18:08:46+00,209.467792007592
13281,779,Bruce St,Neighbourhood Connector,2000,None,2023/10/04 18:08:46+00,732.466166604478
13282,780,Bruce St,Neighbourhood Connector,2000,None,2023/10/04 18:08:46+00,316.088439389301
13283,781,Chiddington Gate,Neighbourhood Connector,2000,None,2023/10/04 18:08:46+00,111.096355890911
13284,782,Clarence St,Rapid Transit Boulevard,2000,None,2023/10/04 18:08:46+00,204.558266228093
13285,783,Colborne St,Neighbourhood Connector,2000,None,2023/10/04 18:08:46+00,166.614214350067
13286,784,Coronation Dr,Neighbourhood Connector,2000,None,2023/10/04 18:08:46+00,148.719563132279
13287,785,Coronation Dr,Neighbourhood Connector,2000,None,2023/10/04 18:08:46+00,1069.36621790265
13288,786,Coronation Dr,Neighbourhood Connector,2000,None,2023/10/04 18:08:46+00,297.167822123873
13289,787,Crumlin Sdrd,Civic Boulevard,2000,None,2023/10/04 18:08:46+00,338.926539381339
13290,788,Derwent Rd,Neighbourhood Connector,2000,None,2023/10/04 18:08:46+00,182.918849100054
13291,789,Deveron Cres,Neighbourhood Connector,2000,None,2023/10/04 18:08:46+00,409.357639846778
13292,790,Deveron Cres,Neighbourhood Connector,2000,None,2023/10/04 18:08:46+00,497.540290088149
13293,791,Elizabeth St,Neighbourhood Street,2000,None,2023/10/04 18:08:46+00,343.731817179092
13294,792,Elliott St,Neighbourhood Connector,2000,None,2023/10/04 18:08:46+00,692.914074082855
13295,793,Elliott St,Neighbourhood Connector,2000,None,2023/10/04 18:08:46+00,261.556076629406
13296,794,Elmwood Ave E,Neighbourhood Connector,2000,None,2023/10/04 18:08:46+00,320.745587017083
13297,795,Emery St E,Neighbourhood Connector,2000,None,2023/10/04 18:08:46+00,367.137543109091
13298,796,Emery St E,Neighbourhood Connector,2000,None,2023/10/04 18:08:46+00,401.458550628443
13299,797,Emery St E,Neighbourhood Connector,2000,None,2023/10/04 18:08:46+00,277.708868905109
13300,798,Emery St E,Neighbourhood Connector,2000,None,2023/10/04 18:08:46+00,497.776661840925
13301,799,Fairview Ave,Neighbourhood Connector,2000,None,2023/10/04 18:08:46+00,550.597927527736
13302,800,Foxwood Ave,Neighbourhood Connector,2000,None,2023/10/04 18:08:46+00,379.971523214478
13303,801,Glenora Dr,Neighbourhood Connector,2000,None,2023/10/04 18:08:46+00,352.805245389489
13304,802,Glenroy Rd,Neighbourhood Connector,2000,None,2023/10/04 18:08:46+00,584.5802666718
13305,803,Grenfell Dr,Neighbourhood Connector,2000,None,2023/10/04 18:08:46+00,87.5342148449965
13306,804,Grenfell Dr,Neighbourhood Connector,2000,None,2023/10/04 18:08:46+00,480.683777349269
13307,805,Grey St,Neighbourhood Connector,2000,None,2023/10/04 18:08:46+00,245.694665485208
13308,806,Griffith St,Neighbourhood Connector,2000,None,2023/10/04 18:08:46+00,112.025994055649
13309,807,Griffith St,Neighbourhood Connector,2000,None,2023/10/04 18:08:46+00,521.719098043327
13310,808,Grosvenor St,Neighbourhood Street,2000,None,2023/10/04 18:08:46+00,242.771743769271
13311,809,Grosvenor St,Neighbourhood Street,2000,None,2023/10/04 18:08:46+00,243.268029514999
13312,810,Guildwood Blvd,Neighbourhood Connector,2000,None,2023/10/04 18:08:46+00,456.795575175828
13313,811,Guildwood Blvd,Neighbourhood Connector,2000,None,2023/10/04 18:08:46+00,336.370891739261
13314,812,Hubrey Rd,Neighbourhood Street,2000,None,2023/10/04 18:08:46+00,675.185454908102
13315,813,Hudson Dr,Neighbourhood Connector,2000,None,2023/10/04 18:08:46+00,891.735459148819
13316,814,Hume St,Neighbourhood Connector,2000,None,2023/10/04 18:08:46+00,242.560815627306
13317,815,Jennifer Rd,Neighbourhood Connector,2000,None,2023/10/04 18:08:46+00,248.920515096196
13318,816,Jennifer Rd,Neighbourhood Connector,2000,None,2023/10/04 18:08:46+00,319.528580757039
13319,817,Kains Rd,Neighbourhood Connector,2000,None,2023/10/04 18:08:46+00,461.743104427145
13320,818,Lyle St,Neighbourhood Street,2000,None,2023/10/04 18:08:46+00,144.023413765714
13321,819,Mccallum Rd,Neighbourhood Street,2000,None,2023/10/04 18:08:46+00,131.521631695714
13322,820,Medway Park Dr,Neighbourhood Connector,2000,None,2023/10/04 18:08:46+00,667.427257570972
13323,821,Nicole Ave,Neighbourhood Connector,2000,None,2023/10/04 18:08:46+00,330.814022164104
13324,822,Nightingale Ave,Neighbourhood Connector,2000,None,2023/10/04 18:08:46+00,469.907781907498
13325,823,North Wenige Dr,Neighbourhood Connector,2000,None,2023/10/04 18:08:46+00,1031.73177473289
13326,824,North Wenige Dr,Neighbourhood Street,2000,None,2023/10/04 18:08:46+00,43.3974070420112
13327,825,Oakridge Dr,Neighbourhood Connector,2000,None,2023/10/04 18:08:46+00,112.568699922667
13328,826,Page St,Neighbourhood Connector,2000,None,2023/10/04 18:08:46+00,12.9700066129513
13329,827,Pelkey Rd,Neighbourhood Connector,2000,None,2023/10/04 18:08:46+00,206.369635867405
13330,828,Piccadilly St,Neighbourhood Street,2000,None,2023/10/04 18:08:46+00,187.552600050759
13331,829,Pine St,Neighbourhood Connector,2000,None,2023/10/04 18:08:46+00,738.015473700034
13332,830,Prince Philip Dr,Neighbourhood Connector,2000,None,2023/10/04 18:08:46+00,63.4319256055339
13333,831,Quarrier Rd,Neighbourhood Connector,2000,None,2023/10/04 18:08:46+00,312.337034836788
13334,832,Railton Ave,Neighbourhood Connector,2000,None,2023/10/04 18:08:46+00,80.0010634097447
13335,833,Railton Ave,Neighbourhood Connector,2000,None,2023/10/04 18:08:46+00,421.321768656223
13336,834,Ridgewood Cres,Neighbourhood Connector,2000,None,2023/10/04 18:08:46+00,209.28653999194
13337,835,Ridgewood Cres,Neighbourhood Connector,2000,None,2023/10/04 18:08:46+00,277.370669205414
13338,836,Ridgewood Cres,Neighbourhood Street,2000,None,2023/10/04 18:08:46+00,181.709975827534
13339,837,Ridout St N,Neighbourhood Connector,2000,None,2023/10/04 18:08:46+00,244.566898785521
13340,838,Ridout St N,Neighbourhood Connector,2000,None,2023/10/04 18:08:46+00,264.352119791013
13341,839,Ridout St N,Neighbourhood Connector,2000,None,2023/10/04 18:08:46+00,145.573493555921
13342,840,Shore Rd,Neighbourhood Connector,2000,None,2023/10/04 18:08:46+00,237.364488525243
13343,841,Shore Rd,Neighbourhood Connector,2000,None,2023/10/04 18:08:46+00,477.311384250612
13344,842,Shore Rd,Neighbourhood Connector,2000,None,2023/10/04 18:08:46+00,448.026032815331
13345,843,Sise Rd,Neighbourhood Connector,2000,None,2023/10/04 18:08:46+00,691.739287912249
13346,844,Sise Rd,Neighbourhood Connector,2000,None,2023/10/04 18:08:46+00,159.494978093291
13347,845,Stoneybrook Cres,Neighbourhood Connector,2000,None,2023/10/04 18:08:46+00,346.561040092132
13348,846,Tartan Dr,Neighbourhood Connector,2000,None,2023/10/04 18:08:46+00,12.8330012331489
13349,847,Tartan Dr,Neighbourhood Connector,2000,None,2023/10/04 18:08:46+00,172.248307782212
13350,848,Taylor St,Neighbourhood Connector,2000,None,2023/10/04 18:08:46+00,425.186698182309
13351,849,Trott Dr,Neighbourhood Connector,2000,None,2023/10/04 18:08:46+00,524.87376660477
13352,850,Valetta St,Neighbourhood Connector,2000,None,2023/10/04 18:08:46+00,747.880400899891
13353,851,Valetta St,Neighbourhood Connector,2000,None,2023/10/04 18:08:46+00,466.309596322654
13354,852,Victoria St,Neighbourhood Street,2000,None,2023/10/04 18:08:46+00,241.418094183913
13355,853,Village Green Ave,Neighbourhood Connector,2000,None,2023/10/04 18:08:46+00,312.39012755503
13356,854,Village Green Ave,Neighbourhood Connector,2000,None,2023/10/04 18:08:46+00,74.5070350483955
13357,855,Village Green Ave,Neighbourhood Connector,2000,None,2023/10/04 18:08:46+00,528.83590957326
13358,856,Village Green Ave,Neighbourhood Connector,2000,None,2023/10/04 18:08:46+00,73.9786806933592
13359,857,Walnut St,Neighbourhood Street,2000,None,2023/10/04 18:08:46+00,188.061419872054
13360,858,Wellington St,Neighbourhood Street,2000,None,2023/10/04 18:08:46+00,244.653136587566
13361,859,Wellington St,Neighbourhood Street,2000,None,2023/10/04 18:08:46+00,241.731885691834
13362,860,Wellington St,Neighbourhood Street,2000,None,2023/10/04 18:08:46+00,243.165949898624
13363,861,Whetter Ave,Neighbourhood Connector,2000,None,2023/10/04 18:08:46+00,418.237664226555
13364,862,Wilkins St,Neighbourhood Connector,2000,None,2023/10/04 18:08:46+00,370.001087001673
13365,863,Wychwood Pk,Neighbourhood Connector,2000,None,2023/10/04 18:08:46+00,696.228110248403
13366,864,Jalna Blvd,Neighbourhood Connector,2300,None,2023/10/04 18:08:46+00,254.042684770022
13367,865,Dingman Dr,Civic Boulevard,2500,24 hrs,2023/10/04 18:08:46+00,2360.62899372655
13368,866,Old Victoria Rd,Civic Boulevard,2500,24 hrs,2023/10/04 18:08:46+00,1421.11901691297
13369,867,Trafalgar St,Civic Boulevard,2500,24 hrs,2023/10/04 18:08:46+00,291.197786297166
13370,868,Westminster Dr,Rural Connector,2500,24 hrs,2023/10/04 18:08:46+00,394.918576601898
13371,869,Aldersbrook Rd,Neighbourhood Connector,2500,None,2023/10/04 18:08:46+00,614.831847861666
13372,870,Aldersbrook Rd,Neighbourhood Connector,2500,None,2023/10/04 18:08:46+00,616.828796906176
13373,871,Ambleside Dr,Neighbourhood Connector,2500,None,2023/10/04 18:08:46+00,315.296582654508
13374,872,Baransway Dr,Neighbourhood Street,2500,None,2023/10/04 18:08:46+00,779.46705231319
13375,873,Barker St,Neighbourhood Connector,2500,None,2023/10/04 18:08:46+00,314.668742753357
13376,874,Beaverbrook Ave,Neighbourhood Connector,2500,None,2023/10/04 18:08:46+00,162.779176218128
13377,875,Beckworth Ave,Neighbourhood Connector,2500,None,2023/10/04 18:08:46+00,868.522566803984
13378,876,Blackwater Rd,Neighbourhood Connector,2500,None,2023/10/04 18:08:46+00,153.936129424866
13379,877,Briarhill Ave,Neighbourhood Connector,2500,None,2023/10/04 18:08:46+00,306.075555346556
13380,878,Castle Dr,Neighbourhood Connector,2500,None,2023/10/04 18:08:46+00,95.5374039555712
13381,879,Castlegrove Blvd,Neighbourhood Connector,2500,None,2023/10/04 18:08:46+00,1778.68365973416
13382,880,Chelton Rd,Neighbourhood Connector,2500,None,2023/10/04 18:08:46+00,259.874020388385
13383,881,Chiddington Ave,Neighbourhood Street,2500,None,2023/10/04 18:08:46+00,798.503222854072
13384,882,Coombs Ave,Neighbourhood Connector,2500,None,2023/10/04 18:08:46+00,678.774263416264
13385,883,Coronation Dr,Neighbourhood Connector,2500,None,2023/10/04 18:08:46+00,444.129303925073
13386,884,Dearness Dr,Neighbourhood Connector,2500,None,2023/10/04 18:08:46+00,590.60061002007
13387,885,Dearness Dr,Neighbourhood Connector,2500,None,2023/10/04 18:08:46+00,425.719808383949
13388,886,Decker Dr,Rural Thoroughfare,2500,None,2023/10/04 18:08:46+00,2068.57575432695
13389,887,Dufferin Ave,Neighbourhood Connector,2500,None,2023/10/04 18:08:46+00,174.546579438207
13390,888,Edgevalley Rd,Neighbourhood Connector,2500,None,2023/10/04 18:08:46+00,528.325631774891
13391,889,Elmwood Ave E,Neighbourhood Connector,2500,None,2023/10/04 18:08:46+00,275.016245994668
13392,890,Elmwood Ave E,Neighbourhood Connector,2500,None,2023/10/04 18:08:46+00,307.256811083123
13393,891,Emery St E,Neighbourhood Connector,2500,None,2023/10/04 18:08:46+00,290.697978341302
13394,892,Frontenac Rd,Neighbourhood Connector,2500,None,2023/10/04 18:08:46+00,633.518677736444
13395,893,Gardenwood Dr,Neighbourhood Connector,2500,None,2023/10/04 18:08:46+00,128.029034767353
13396,894,Grenfell Dr,Neighbourhood Connector,2500,None,2023/10/04 18:08:46+00,264.514495174577
13397,895,Grey St,Neighbourhood Connector,2500,None,2023/10/04 18:08:46+00,491.37751000456
13398,896,Griffith St,Neighbourhood Connector,2500,None,2023/10/04 18:08:46+00,341.825389834424
13399,897,Grosvenor St,Neighbourhood Street,2500,None,2023/10/04 18:08:46+00,188.196125451349
13400,898,Halls Mill Rd,Neighbourhood Street,2500,None,2023/10/04 18:08:46+00,273.855289229499
13401,899,Hastings Dr,Neighbourhood Connector,2500,None,2023/10/04 18:08:46+00,792.865750309227
13402,900,Hillview Blvd,Neighbourhood Street,2500,None,2023/10/04 18:08:46+00,171.349079184512
13403,901,Huntingdon Dr,Neighbourhood Connector,2500,None,2023/10/04 18:08:46+00,207.199442231886
13404,902,Huntingdon Dr,Neighbourhood Connector,2500,None,2023/10/04 18:08:46+00,297.037527453181
13405,903,Jalna Blvd,Neighbourhood Connector,2500,None,2023/10/04 18:08:46+00,306.703859476464
13406,904,Juniper St,Neighbourhood Connector,2500,None,2023/10/04 18:08:46+00,113.741085546165
13407,905,Kilally Rd,Civic Boulevard,2500,None,2023/10/04 18:08:46+00,1219.92848387971
13408,906,Killarney Rd,Neighbourhood Connector,2500,None,2023/10/04 18:08:46+00,1143.28442341639
13409,907,King St,Neighbourhood Street,2500,None,2023/10/04 18:08:46+00,167.745032221334
13410,908,Legendary Dr,Neighbourhood Connector,2500,None,2023/10/04 18:08:46+00,410.320042265127
13411,909,Limberlost Rd,Neighbourhood Connector,2500,None,2023/10/04 18:08:46+00,909.025232086628
13412,910,Louise Blvd,Neighbourhood Connector,2500,None,2023/10/04 18:08:46+00,253.125849159265
13413,911,Louise Blvd,Neighbourhood Connector,2500,None,2023/10/04 18:08:46+00,301.253608712185
13414,912,Mto Entry,Private Miscellaneous,2500,None,2023/10/04 18:08:46+00,61.8212141532338
13415,913,Phillbrook Dr,Neighbourhood Connector,2500,None,2023/10/04 18:08:46+00,421.676259230624
13416,914,Pine Valley Dr,Neighbourhood Connector,2500,None,2023/10/04 18:08:46+00,494.36192089951
13417,915,Pine Valley Dr,Neighbourhood Connector,2500,None,2023/10/04 18:08:46+00,829.000520673858
13418,916,Rectory St,Neighbourhood Connector,2500,None,2023/10/04 18:08:46+00,160.317080594832
13419,917,Regent St,Neighbourhood Street,2500,None,2023/10/04 18:08:46+00,245.314955693933
13420,918,Regent St,Neighbourhood Street,2500,None,2023/10/04 18:08:46+00,241.241298558953
13421,919,Sandford St,Neighbourhood Connector,2500,None,2023/10/04 18:08:46+00,86.109360243262
13422,920,Sandford St,Neighbourhood Connector,2500,None,2023/10/04 18:08:46+00,1037.76613008911
13423,921,South Carriage Rd,Neighbourhood Connector,2500,None,2023/10/04 18:08:46+00,375.907400321237
13424,922,South St,Neighbourhood Connector,2500,None,2023/10/04 18:08:46+00,246.631880784987
13425,923,South Wenige Dr,Neighbourhood Connector,2500,None,2023/10/04 18:08:46+00,549.642896312978
13426,924,South Wenige Dr,Neighbourhood Connector,2500,None,2023/10/04 18:08:46+00,535.095561215997
13427,925,St George St,Neighbourhood Street,2500,None,2023/10/04 18:08:46+00,129.001160683809
13428,926,St James St,Neighbourhood Street,2500,None,2023/10/04 18:08:46+00,243.793781521063
13429,927,St James St,Neighbourhood Street,2500,None,2023/10/04 18:08:46+00,242.587875786281
13430,928,Sunnyside Dr,Neighbourhood Connector,2500,None,2023/10/04 18:08:46+00,1150.76566891185
13431,929,Tartan Dr,Neighbourhood Connector,2500,None,2023/10/04 18:08:46+00,243.878307119637
13432,930,Topping Lane,Neighbourhood Connector,2500,None,2023/10/04 18:08:46+00,256.514293765172
13433,931,Vancouver St,Neighbourhood Connector,2500,None,2023/10/04 18:08:46+00,725.298656508551
13434,932,Village Green Ave,Neighbourhood Connector,2500,None,2023/10/04 18:08:46+00,136.691954541677
13435,933,Viscount Rd,Neighbourhood Connector,2500,None,2023/10/04 18:08:46+00,188.953773381785
13436,934,Waterloo St,Neighbourhood Connector,2500,None,2023/10/04 18:08:46+00,243.396610985527
13437,935,Westdel Brne,Neighbourhood Connector,2500,None,2023/10/04 18:08:46+00,401.520163197677
13438,936,Whetter Ave,Neighbourhood Connector,2500,None,2023/10/04 18:08:46+00,133.08772425021
13439,937,Wickerson Rd,Neighbourhood Connector,2500,None,2023/10/04 18:08:46+00,316.797424588751
13440,938,Adelaide St N,Civic Boulevard,20000,24 hrs,2023/10/04 18:08:46+00,372.423960728496
13441,939,Bradley Ave,Main Street,20000,24 hrs,2023/10/04 18:08:46+00,213.886452400324
13442,940,Bradley Ave,Urban Thoroughfare,20000,24 hrs,2023/10/04 18:08:46+00,138.396707618832
13443,941,Bradley Ave,Urban Thoroughfare,20000,24 hrs,2023/10/04 18:08:46+00,927.151092060198
13444,942,Clarke Rd,Expressway,20000,24 hrs,2023/10/04 18:08:46+00,635.296284695286
13445,943,Commissioners Rd E,Civic Boulevard,20000,24 hrs,2023/10/04 18:08:46+00,196.680176841
13446,944,Dundas St,Civic Boulevard,20000,24 hrs,2023/10/04 18:08:46+00,320.520041859632
13447,945,Exeter Rd,Civic Boulevard,20000,24 hrs,2023/10/04 18:08:46+00,519.339550790638
13448,946,Exeter Rd,Civic Boulevard,20000,24 hrs,2023/10/04 18:08:46+00,615.591936241574
13449,947,Exeter Rd,Civic Boulevard,20000,24 hrs,2023/10/04 18:08:46+00,692.16589349157
13450,948,Oxford St E,Urban Thoroughfare,20000,24 hrs,2023/10/04 18:08:46+00,816.477321285508
13451,949,Oxford St W,Urban Thoroughfare,20000,24 hrs,2023/10/04 18:08:46+00,480.385348825164
13452,950,Richmond St,Main Street,20000,24 hrs,2023/10/04 18:08:46+00,318.440112650754
13453,951,Richmond St,Main Street,20000,24 hrs,2023/10/04 18:08:46+00,132.363875867134
13454,952,Richmond St,Rapid Transit Boulevard,20000,24 hrs,2023/10/04 18:08:46+00,163.552612511075
13455,953,Richmond St,Rapid Transit Boulevard,20000,24 hrs,2023/10/04 18:08:46+00,68.1790292744771
13456,954,Richmond St,Urban Thoroughfare,20000,24 hrs,2023/10/04 18:08:46+00,221.789304197243
13457,955,Southdale Rd W,Civic Boulevard,20000,24 hrs,2023/10/04 18:08:46+00,428.752088836762
13458,956,Southdale Rd W,Civic Boulevard,20000,24 hrs,2023/10/04 18:08:46+00,1298.42168739119
13459,957,Veterans Memorial Pky,Expressway,20000,24 hrs,2023/10/04 18:08:46+00,884.218802454548
13460,958,Veterans Memorial Pky,Expressway,20000,24 hrs,2023/10/04 18:08:46+00,881.464765487529
13461,959,Wharncliffe Rd S,Civic Boulevard,20000,24 hrs,2023/10/04 18:08:46+00,399.659619966036
13462,960,Wonderland Rd S,Rural Thoroughfare,20000,24 hrs,2023/10/04 18:08:46+00,317.602161567955
13463,961,Wonderland Rd S,Rural Thoroughfare,20000,24 hrs,2023/10/04 18:08:46+00,13.3010095556691
13464,962,Wonderland Rd S,Urban Thoroughfare,20000,24 hrs,2023/10/04 18:08:46+00,594.737992619708
13465,963,Wonderland Rd S,Urban Thoroughfare,20000,24 hrs,2023/10/04 18:08:46+00,798.223575323723
13466,964,York St,Civic Boulevard,20000,24 hrs,2023/10/04 18:08:46+00,186.216850736178
13467,965,York St,Civic Boulevard,20000,24 hrs,2023/10/04 18:08:46+00,247.327028422375
13468,966,York St,Civic Boulevard,20000,24 hrs,2023/10/04 18:08:46+00,236.723879176774
13469,967,York St,Civic Boulevard,20000,24 hrs,2023/10/04 18:08:46+00,144.012134963725
13470,968,York St,Civic Boulevard,20000,24 hrs,2023/10/04 18:08:46+00,370.91276841921
13471,969,Adelaide St S,Civic Boulevard,20000,7am to 6pm,2023/10/04 18:08:46+00,1217.88252431519
13472,970,Hamilton Rd,Civic Boulevard,20000,7am to 6pm,2023/10/04 18:08:46+00,23.5070323967106
13473,971,Hamilton Rd,Civic Boulevard,20000,7am to 6pm,2023/10/04 18:08:46+00,361.502213690571
13474,972,Hamilton Rd,Civic Boulevard,20000,7am to 6pm,2023/10/04 18:08:46+00,248.168940092965
13475,973,Hamilton Rd,Civic Boulevard,20000,7am to 6pm,2023/10/04 18:08:46+00,451.159985169166
13476,974,Hamilton Rd,Main Street,20000,7am to 6pm,2023/10/04 18:08:46+00,52.1719485526466
13477,975,Horton St E,Main Street,20000,7am to 6pm,2023/10/04 18:08:46+00,41.6806504980429
13478,976,Horton St W,Civic Boulevard,20000,7am to 6pm,2023/10/04 18:08:46+00,687.25014738142
13479,977,Riverside Dr,Civic Boulevard,20000,None,2023/10/04 18:08:46+00,123.188313602383
